Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,386,386,NA,179,207,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,15,15,NA,0,15,75,75,NA,NA,75,6,6,NA,0,6,3,3,NA,NA,3,155,155,NA,155,0,17,17,NA,17,0,108,108,NA,NA,108,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,22,22,NA,15,7,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,9,9,NA,9,0,5,5,NA,NA,5,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,1291,1291,NA,327,964,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,45,45,NA,0,45,324,324,NA,NA,324,302,302,NA,302,0,58,58,NA,NA,58,0,0,NA,0,0,18,18,NA,18,0,450,450,NA,NA,450,87,87,NA,NA,87,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,19,19,NA,16,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,2,2,NA,2,0,0,0,NA,NA,0,0,0,NA,0,0,8,8,NA,8,0,2,2,NA,NA,2,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.4.1,Widal tests - Number Tested,TOTAL,7223,7223,NA,3959,3264,210,210,NA,210,0,1364,1364,NA,1053,311,384,384,NA,384,0,280,280,NA,223,57,588,588,NA,NA,588,433,433,NA,417,16,103,103,NA,NA,103,1169,1169,NA,1022,147,1438,1438,NA,562,876,909,909,NA,2,907,259,259,NA,NA,259,86,86,NA,86,NA
M15 [Laboratory Testing],15.4.2,Widal tests - Number Positive,TOTAL,718,718,NA,575,143,103,103,NA,103,0,186,186,NA,180,6,28,28,NA,28,0,28,28,NA,28,0,2,2,NA,NA,2,90,90,NA,87,3,0,0,NA,NA,0,33,33,NA,33,0,110,110,NA,110,0,84,84,NA,0,84,48,48,NA,NA,48,6,6,NA,6,NA
M15 [Laboratory Testing],15.5.1,Radiology - X-ray,TOTAL,38918,38918,NA,8256,30662,661,661,NA,661,NA,1423,1423,NA,1423,0,0,0,NA,0,NA,0,0,NA,0,0,3179,3179,NA,NA,3179,1642,1642,NA,1642,NA,60,60,NA,NA,60,4364,4364,NA,4364,0,166,166,NA,166,NA,27130,27130,NA,NA,27130,293,293,NA,NA,293,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.2,Radiology - Ultrasonography (USG),TOTAL,11328,11328,NA,101,11227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,101,NA,101,NA,NA,NA,NA,NA,NA,11227,11227,NA,NA,11227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M16 [Details of deaths reported with probable causes:],16.1,Infant deaths within 24 hrs(1 to 23 Hrs) of birth,TOTAL,117,117,0,1,116,19,19,NA,0,19,3,3,NA,1,2,3,3,NA,0,3,0,0,NA,0,0,7,7,NA,NA,7,1,1,NA,0,1,2,2,NA,NA,2,1,1,NA,0,1,3,3,NA,0,3,69,69,0,NA,69,9,9,NA,NA,9,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.2.1,Infant Deaths up to 4 weeks due to Sepsis,TOTAL,57,57,0,11,46,4,4,NA,0,4,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,40,40,0,NA,40,0,0,NA,NA,0,10,10,NA,10,NA
M16 [Details of deaths reported with probable causes:],16.2.2,Infant Deaths up to 4 weeks due to Asphyxia,TOTAL,110,110,0,12,98,4,4,NA,0,4,2,2,NA,0,2,0,0,NA,0,0,1,1,NA,1,0,5,5,NA,NA,5,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,86,86,0,NA,86,1,1,NA,NA,1,11,11,NA,11,NA
M16 [Details of deaths reported with probable causes:],16.2.3,Infant Deaths up to 4 weeks due to Other causes,TOTAL,357,357,0,155,202,8,8,NA,0,8,13,13,NA,0,13,9,9,NA,0,9,0,0,NA,0,0,24,24,NA,NA,24,1,1,NA,0,1,12,12,NA,NA,12,6,6,NA,0,6,1,1,NA,0,1,122,122,0,NA,122,6,6,NA,NA,6,155,155,NA,155,NA
M16 [Details of deaths reported with probable causes:],16.3.1,Number of Infant Deaths (1 -12 months) due to Pneumonia,TOTAL,23,23,0,0,23,0,0,NA,0,0,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,17,17,0,NA,17,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.2,Number of Infant Deaths (1 -12 months) due to Diarrhoea,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.3,Number of Infant Deaths (1 -12 months) due to Fever related,TOTAL,33,33,0,0,33,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,4,4,NA,0,4,0,0,NA,0,0,28,28,0,NA,28,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.4,Number of Infant Deaths (1 -12 months) due to Measles,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.5,Number of Infant Deaths (1 -12 months) due to Others,TOTAL,103,103,0,0,103,10,10,NA,0,10,6,6,NA,0,6,9,9,NA,0,9,3,3,NA,0,3,14,14,NA,NA,14,3,3,NA,0,3,11,11,NA,NA,11,6,6,NA,0,6,8,8,NA,0,8,28,28,0,NA,28,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.1,Number of Child Deaths (1 -5 years) due to Pneumonia,TOTAL,14,14,0,0,14,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,13,13,0,NA,13,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.2,Number of Child Deaths (1 -5 years) due to Diarrhoea,TOTAL,2,2,0,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.3,Number of Child Deaths (1 -5 years) due to Fever related,TOTAL,28,28,0,0,28,5,5,NA,0,5,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,0,0,NA,0,0,21,21,0,NA,21,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.4,Number of Child Deaths (1 -5 years) due to Measles,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.5,Number of Child Deaths (1 -5 years) due to Others,TOTAL,85,85,0,0,85,8,8,NA,0,8,9,9,NA,0,9,2,2,NA,0,2,2,2,NA,0,2,10,10,NA,NA,10,8,8,NA,0,8,7,7,NA,NA,7,10,10,NA,0,10,7,7,NA,0,7,21,21,0,NA,21,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.1,Number of Maternal Deaths due to Bleeding,TOTAL,3,3,0,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,0,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.2,Number of Maternal Deaths due to High fever,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.3,Number of Maternal Deaths due to Abortion,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.4,Number of Maternal Deaths due to Obstructed/prolonged labour,TOTAL,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.5,Number of Maternal Deaths due to Severe hypertesnion/fits,TOTAL,7,7,0,3,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,4,4,0,NA,4,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.5.6,Number of Maternal Deaths due to Other Causes (including causes not known),TOTAL,21,21,0,9,12,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,0,12,12,0,NA,12,0,0,NA,NA,0,7,7,NA,7,NA
M16 [Details of deaths reported with probable causes:],16.6,Total Facility Based Maternal Death Reviews (FBMDR) done,TOTAL,15,15,0,0,15,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,15,15,0,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.1,Number of Adolscent / Adult deaths due to Diarrhoeal diseases,TOTAL,3,3,0,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.2,Number of Adolscent / Adult deaths due to Tuberculosis,TOTAL,48,48,0,0,48,12,12,NA,0,12,3,3,NA,0,3,1,1,NA,0,1,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,7,7,NA,NA,7,11,11,NA,0,11,4,4,NA,0,4,5,5,0,NA,5,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.3,Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),TOTAL,200,200,0,4,196,38,38,NA,0,38,16,16,NA,0,16,1,1,NA,0,1,0,0,NA,0,0,33,33,NA,NA,33,2,2,NA,0,2,34,34,NA,NA,34,46,46,NA,4,42,24,24,NA,0,24,3,3,0,NA,3,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.4,Number of Adolscent / Adult deaths due to Other Fever Related,TOTAL,34,34,0,0,34,10,10,NA,0,10,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,1,1,NA,NA,1,6,6,NA,0,6,3,3,NA,0,3,0,0,0,NA,0,10,10,NA,NA,10,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.5,Number of Adolscent / Adult deaths due to HIV/AIDS,TOTAL,48,48,0,0,48,10,10,NA,0,10,12,12,NA,0,12,1,1,NA,0,1,2,2,NA,0,2,8,8,NA,NA,8,1,1,NA,0,1,4,4,NA,NA,4,2,2,NA,0,2,5,5,NA,0,5,3,3,0,NA,3,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.6,Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,TOTAL,1013,1013,0,1,1012,99,99,NA,0,99,155,155,NA,1,154,21,21,NA,0,21,18,18,NA,0,18,182,182,NA,NA,182,22,22,NA,0,22,84,84,NA,NA,84,154,154,NA,0,154,191,191,NA,0,191,39,39,0,NA,39,48,48,NA,NA,48,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.7,Number of Adolscent / Adult deaths due to Cancer,TOTAL,233,233,0,0,233,59,59,NA,0,59,43,43,NA,0,43,3,3,NA,0,3,1,1,NA,0,1,21,21,NA,NA,21,9,9,NA,0,9,17,17,NA,NA,17,36,36,NA,0,36,26,26,NA,0,26,15,15,0,NA,15,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.8,Number of Adolscent / Adult deaths due to Neurological disease including strokes,TOTAL,97,97,0,2,95,31,31,NA,0,31,5,5,NA,0,5,1,1,NA,0,1,0,0,NA,0,0,10,10,NA,NA,10,3,3,NA,0,3,1,1,NA,NA,1,15,15,NA,2,13,23,23,NA,0,23,5,5,0,NA,5,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.9,Number of Adolscent / Adult deaths due to Accidents/Burn cases,TOTAL,420,420,0,1,419,30,30,NA,0,30,39,39,NA,0,39,8,8,NA,0,8,5,5,NA,1,4,30,30,NA,NA,30,12,12,NA,0,12,63,63,NA,NA,63,35,35,NA,0,35,29,29,NA,0,29,164,164,0,NA,164,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.10,Number of Adolscent / Adult deaths due to Suicide,TOTAL,160,160,0,0,160,28,28,NA,0,28,25,25,NA,0,25,6,6,NA,0,6,1,1,NA,0,1,13,13,NA,NA,13,11,11,NA,0,11,24,24,NA,NA,24,18,18,NA,0,18,22,22,NA,0,22,5,5,0,NA,5,7,7,NA,NA,7,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.11,Number of Adolscent / Adult deaths due to Animal bites and stings,TOTAL,21,21,0,0,21,11,11,NA,0,11,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,NA,1,2,2,NA,0,2,1,1,NA,NA,1,3,3,NA,0,3,0,0,NA,0,0,0,0,0,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.12,Number of Adolscent / Adult deaths due to Known Acute Disease,TOTAL,286,286,0,0,286,62,62,NA,0,62,27,27,NA,0,27,8,8,NA,0,8,1,1,NA,0,1,55,55,NA,NA,55,3,3,NA,0,3,33,33,NA,NA,33,52,52,NA,0,52,16,16,NA,0,16,12,12,0,NA,12,17,17,NA,NA,17,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.13,Number of Adolscent / Adult deaths due to Known Chronic Disease,TOTAL,760,760,0,3,757,160,160,NA,0,160,117,117,NA,0,117,31,31,NA,0,31,15,15,NA,0,15,124,124,NA,NA,124,15,15,NA,0,15,63,63,NA,NA,63,63,63,NA,3,60,58,58,NA,0,58,77,77,0,NA,77,37,37,NA,NA,37,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.14,Number of Adolscent / Adult deaths due to Causes not known,TOTAL,3091,3091,0,0,3091,219,219,NA,0,219,526,526,NA,0,526,194,194,NA,0,194,53,53,NA,0,53,641,641,NA,NA,641,242,242,NA,0,242,387,387,NA,NA,387,264,264,NA,0,264,261,261,NA,0,261,182,182,0,NA,182,122,122,NA,NA,122,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.1,Number of Deaths due to Malaria- Plasmodium Vivax,TOTAL,5,5,NA,3,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.8.2,Number of Deaths due to Malaria- Plasmodium Falciparum,TOTAL,10,10,NA,0,10,0,0,NA,0,0,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.3,Number of Deaths due to Kala Azar,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.4,Number of Deaths due to Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.5,Number of Deaths due to Acute Encephelitis Syndrome (AES),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.6,Number of Deaths due to Japanese Encephalitis (JE),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
