Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,96,96,NA,19,77,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,8,8,NA,NA,8,6,6,NA,0,6,3,3,NA,NA,3,0,0,NA,0,0,13,13,NA,13,0,60,60,NA,NA,60,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,13,13,NA,11,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,5,5,NA,5,0,2,2,NA,NA,2,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,795,795,NA,63,732,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,0,0,NA,0,0,300,300,NA,NA,300,38,38,NA,38,0,53,53,NA,NA,53,0,0,NA,0,0,18,18,NA,18,0,292,292,NA,NA,292,87,87,NA,NA,87,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,17,17,NA,16,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,2,2,NA,2,0,0,0,NA,NA,0,0,0,NA,0,0,8,8,NA,8,0,0,0,NA,NA,0,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.4.1,Widal tests - Number Tested,TOTAL,6060,6060,NA,3202,2858,210,210,NA,210,0,1073,1073,NA,878,195,274,274,NA,274,0,229,229,NA,172,57,552,552,NA,NA,552,304,304,NA,289,15,90,90,NA,NA,90,932,932,NA,785,147,1388,1388,NA,512,876,679,679,NA,NA,679,247,247,NA,NA,247,82,82,NA,82,NA
M15 [Laboratory Testing],15.4.2,Widal tests - Number Positive,TOTAL,557,557,NA,458,99,103,103,NA,103,0,165,165,NA,159,6,21,21,NA,21,0,21,21,NA,21,0,2,2,NA,NA,2,58,58,NA,56,2,0,0,NA,NA,0,0,0,NA,0,0,92,92,NA,92,0,41,41,NA,NA,41,48,48,NA,NA,48,6,6,NA,6,NA
M15 [Laboratory Testing],15.5.1,Radiology - X-ray,TOTAL,27400,27400,NA,6725,20675,500,500,NA,500,NA,1122,1122,NA,1122,0,0,0,NA,0,NA,0,0,NA,0,0,2620,2620,NA,NA,2620,1371,1371,NA,1371,NA,60,60,NA,NA,60,3611,3611,NA,3611,0,121,121,NA,121,NA,17751,17751,NA,NA,17751,244,244,NA,NA,244,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.2,Radiology - Ultrasonography (USG),TOTAL,8278,8278,NA,101,8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,101,NA,101,NA,NA,NA,NA,NA,NA,8177,8177,NA,NA,8177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M16 [Details of deaths reported with probable causes:],16.1,Infant deaths within 24 hrs(1 to 23 Hrs) of birth,TOTAL,101,101,NA,0,101,19,19,NA,0,19,2,2,NA,0,2,3,3,NA,0,3,0,0,NA,0,0,7,7,NA,NA,7,1,1,NA,0,1,2,2,NA,NA,2,1,1,NA,0,1,3,3,NA,0,3,54,54,NA,NA,54,9,9,NA,NA,9,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.2.1,Infant Deaths up to 4 weeks due to Sepsis,TOTAL,49,49,NA,11,38,4,4,NA,0,4,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,32,32,NA,NA,32,0,0,NA,NA,0,10,10,NA,10,NA
M16 [Details of deaths reported with probable causes:],16.2.2,Infant Deaths up to 4 weeks due to Asphyxia,TOTAL,101,101,NA,12,89,4,4,NA,0,4,2,2,NA,0,2,0,0,NA,0,0,1,1,NA,1,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,79,79,NA,NA,79,1,1,NA,NA,1,11,11,NA,11,NA
M16 [Details of deaths reported with probable causes:],16.2.3,Infant Deaths up to 4 weeks due to Other causes,TOTAL,329,329,NA,155,174,8,8,NA,0,8,12,12,NA,0,12,9,9,NA,0,9,0,0,NA,0,0,21,21,NA,NA,21,1,1,NA,0,1,9,9,NA,NA,9,6,6,NA,0,6,1,1,NA,0,1,101,101,NA,NA,101,6,6,NA,NA,6,155,155,NA,155,NA
M16 [Details of deaths reported with probable causes:],16.3.1,Number of Infant Deaths (1 -12 months) due to Pneumonia,TOTAL,16,16,NA,0,16,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,11,11,NA,NA,11,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.2,Number of Infant Deaths (1 -12 months) due to Diarrhoea,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.3,Number of Infant Deaths (1 -12 months) due to Fever related,TOTAL,25,25,NA,0,25,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,4,4,NA,0,4,0,0,NA,0,0,20,20,NA,NA,20,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.4,Number of Infant Deaths (1 -12 months) due to Measles,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.5,Number of Infant Deaths (1 -12 months) due to Others,TOTAL,81,81,NA,0,81,9,9,NA,0,9,3,3,NA,0,3,5,5,NA,0,5,1,1,NA,0,1,12,12,NA,NA,12,3,3,NA,0,3,9,9,NA,NA,9,6,6,NA,0,6,6,6,NA,0,6,23,23,NA,NA,23,4,4,NA,NA,4,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.1,Number of Child Deaths (1 -5 years) due to Pneumonia,TOTAL,12,12,NA,0,12,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,11,11,NA,NA,11,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.2,Number of Child Deaths (1 -5 years) due to Diarrhoea,TOTAL,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.3,Number of Child Deaths (1 -5 years) due to Fever related,TOTAL,23,23,NA,0,23,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,0,0,NA,0,0,18,18,NA,NA,18,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.4,Number of Child Deaths (1 -5 years) due to Measles,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.5,Number of Child Deaths (1 -5 years) due to Others,TOTAL,75,75,NA,0,75,6,6,NA,0,6,9,9,NA,0,9,2,2,NA,0,2,2,2,NA,0,2,9,9,NA,NA,9,7,7,NA,0,7,5,5,NA,NA,5,9,9,NA,0,9,7,7,NA,0,7,18,18,NA,NA,18,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.1,Number of Maternal Deaths due to Bleeding,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.2,Number of Maternal Deaths due to High fever,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.3,Number of Maternal Deaths due to Abortion,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.4,Number of Maternal Deaths due to Obstructed/prolonged labour,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.5,Number of Maternal Deaths due to Severe hypertesnion/fits,TOTAL,7,7,NA,3,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.5.6,Number of Maternal Deaths due to Other Causes (including causes not known),TOTAL,19,19,NA,9,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,0,10,10,NA,NA,10,0,0,NA,NA,0,7,7,NA,7,NA
M16 [Details of deaths reported with probable causes:],16.6,Total Facility Based Maternal Death Reviews (FBMDR) done,TOTAL,15,15,NA,0,15,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,15,15,NA,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.1,Number of Adolscent / Adult deaths due to Diarrhoeal diseases,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.2,Number of Adolscent / Adult deaths due to Tuberculosis,TOTAL,42,42,NA,0,42,10,10,NA,0,10,3,3,NA,0,3,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,6,6,NA,NA,6,10,10,NA,0,10,3,3,NA,0,3,5,5,NA,NA,5,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.3,Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),TOTAL,164,164,NA,3,161,34,34,NA,0,34,14,14,NA,0,14,1,1,NA,0,1,0,0,NA,0,0,28,28,NA,NA,28,2,2,NA,0,2,30,30,NA,NA,30,32,32,NA,3,29,18,18,NA,0,18,2,2,NA,NA,2,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.4,Number of Adolscent / Adult deaths due to Other Fever Related,TOTAL,28,28,NA,0,28,10,10,NA,0,10,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,5,5,NA,0,5,3,3,NA,0,3,0,0,NA,NA,0,7,7,NA,NA,7,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.5,Number of Adolscent / Adult deaths due to HIV/AIDS,TOTAL,41,41,NA,0,41,9,9,NA,0,9,11,11,NA,0,11,1,1,NA,0,1,2,2,NA,0,2,3,3,NA,NA,3,1,1,NA,0,1,4,4,NA,NA,4,2,2,NA,0,2,5,5,NA,0,5,3,3,NA,NA,3,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.6,Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,TOTAL,808,808,NA,1,807,81,81,NA,0,81,131,131,NA,1,130,18,18,NA,0,18,8,8,NA,0,8,130,130,NA,NA,130,21,21,NA,0,21,69,69,NA,NA,69,116,116,NA,0,116,165,165,NA,0,165,26,26,NA,NA,26,43,43,NA,NA,43,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.7,Number of Adolscent / Adult deaths due to Cancer,TOTAL,180,180,NA,0,180,39,39,NA,0,39,34,34,NA,0,34,1,1,NA,0,1,0,0,NA,0,0,19,19,NA,NA,19,9,9,NA,0,9,13,13,NA,NA,13,33,33,NA,0,33,19,19,NA,0,19,10,10,NA,NA,10,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.8,Number of Adolscent / Adult deaths due to Neurological disease including strokes,TOTAL,75,75,NA,1,74,26,26,NA,0,26,5,5,NA,0,5,1,1,NA,0,1,0,0,NA,0,0,9,9,NA,NA,9,2,2,NA,0,2,1,1,NA,NA,1,11,11,NA,1,10,15,15,NA,0,15,3,3,NA,NA,3,2,2,NA,NA,2,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.9,Number of Adolscent / Adult deaths due to Accidents/Burn cases,TOTAL,297,297,NA,1,296,27,27,NA,0,27,26,26,NA,0,26,6,6,NA,0,6,4,4,NA,1,3,24,24,NA,NA,24,12,12,NA,0,12,44,44,NA,NA,44,27,27,NA,0,27,25,25,NA,0,25,97,97,NA,NA,97,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.10,Number of Adolscent / Adult deaths due to Suicide,TOTAL,132,132,NA,0,132,25,25,NA,0,25,20,20,NA,0,20,5,5,NA,0,5,1,1,NA,0,1,10,10,NA,NA,10,11,11,NA,0,11,13,13,NA,NA,13,18,18,NA,0,18,21,21,NA,0,21,3,3,NA,NA,3,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.11,Number of Adolscent / Adult deaths due to Animal bites and stings,TOTAL,18,18,NA,0,18,10,10,NA,0,10,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,1,1,NA,NA,1,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.12,Number of Adolscent / Adult deaths due to Known Acute Disease,TOTAL,224,224,NA,0,224,52,52,NA,0,52,23,23,NA,0,23,2,2,NA,0,2,0,0,NA,0,0,39,39,NA,NA,39,3,3,NA,0,3,26,26,NA,NA,26,41,41,NA,0,41,13,13,NA,0,13,10,10,NA,NA,10,15,15,NA,NA,15,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.13,Number of Adolscent / Adult deaths due to Known Chronic Disease,TOTAL,595,595,NA,0,595,146,146,NA,0,146,80,80,NA,0,80,18,18,NA,0,18,3,3,NA,0,3,91,91,NA,NA,91,10,10,NA,0,10,48,48,NA,NA,48,54,54,NA,0,54,55,55,NA,0,55,62,62,NA,NA,62,28,28,NA,NA,28,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.14,Number of Adolscent / Adult deaths due to Causes not known,TOTAL,2459,2459,NA,0,2459,164,164,NA,0,164,419,419,NA,0,419,165,165,NA,0,165,18,18,NA,0,18,469,469,NA,NA,469,217,217,NA,0,217,323,323,NA,NA,323,219,219,NA,0,219,204,204,NA,0,204,156,156,NA,NA,156,105,105,NA,NA,105,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.1,Number of Deaths due to Malaria- Plasmodium Vivax,TOTAL,3,3,NA,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.8.2,Number of Deaths due to Malaria- Plasmodium Falciparum,TOTAL,10,10,NA,0,10,0,0,NA,0,0,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.3,Number of Deaths due to Kala Azar,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.4,Number of Deaths due to Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.5,Number of Deaths due to Acute Encephelitis Syndrome (AES),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.6,Number of Deaths due to Japanese Encephalitis (JE),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
