Indicator,S.No.,Parameters,Type,SubDistrict-_Solapur-Total [(A+B) or (C+D)],SubDistrict-_Solapur-Public [A],SubDistrict-_Solapur-Private [B],SubDistrict-_Solapur-Urban [C],SubDistrict-_Solapur-Rural [D],SubDistrict-Akkalkot-Total [(A+B) or (C+D)],SubDistrict-Akkalkot-Public [A],SubDistrict-Akkalkot-Private [B],SubDistrict-Akkalkot-Urban [C],SubDistrict-Akkalkot-Rural [D],SubDistrict-Barshi-Total [(A+B) or (C+D)],SubDistrict-Barshi-Public [A],SubDistrict-Barshi-Private [B],SubDistrict-Barshi-Urban [C],SubDistrict-Barshi-Rural [D],SubDistrict-Karmala-Total [(A+B) or (C+D)],SubDistrict-Karmala-Public [A],SubDistrict-Karmala-Private [B],SubDistrict-Karmala-Urban [C],SubDistrict-Karmala-Rural [D],SubDistrict-Madha-Total [(A+B) or (C+D)],SubDistrict-Madha-Public [A],SubDistrict-Madha-Private [B],SubDistrict-Madha-Urban [C],SubDistrict-Madha-Rural [D],SubDistrict-Malshiras-Total [(A+B) or (C+D)],SubDistrict-Malshiras-Public [A],SubDistrict-Malshiras-Private [B],SubDistrict-Malshiras-Urban [C],SubDistrict-Malshiras-Rural [D],SubDistrict-Mangalvedhe-Total [(A+B) or (C+D)],SubDistrict-Mangalvedhe-Public [A],SubDistrict-Mangalvedhe-Private [B],SubDistrict-Mangalvedhe-Urban [C],SubDistrict-Mangalvedhe-Rural [D],SubDistrict-Mohol-Total [(A+B) or (C+D)],SubDistrict-Mohol-Public [A],SubDistrict-Mohol-Private [B],SubDistrict-Mohol-Urban [C],SubDistrict-Mohol-Rural [D],SubDistrict-Pandharpur-Total [(A+B) or (C+D)],SubDistrict-Pandharpur-Public [A],SubDistrict-Pandharpur-Private [B],SubDistrict-Pandharpur-Urban [C],SubDistrict-Pandharpur-Rural [D],SubDistrict-Sangole-Total [(A+B) or (C+D)],SubDistrict-Sangole-Public [A],SubDistrict-Sangole-Private [B],SubDistrict-Sangole-Urban [C],SubDistrict-Sangole-Rural [D],SubDistrict-Solapur North-Total [(A+B) or (C+D)],SubDistrict-Solapur North-Public [A],SubDistrict-Solapur North-Private [B],SubDistrict-Solapur North-Urban [C],SubDistrict-Solapur North-Rural [D],SubDistrict-Solapur South-Total [(A+B) or (C+D)],SubDistrict-Solapur South-Public [A],SubDistrict-Solapur South-Private [B],SubDistrict-Solapur South-Urban [C],SubDistrict-Solapur South-Rural [D],SubDistrict-Solapur Urban-Total [(A+B) or (C+D)],SubDistrict-Solapur Urban-Public [A],SubDistrict-Solapur Urban-Private [B],SubDistrict-Solapur Urban-Urban [C],SubDistrict-Solapur Urban-Rural [D]
M15 [Laboratory Testing],15.3.4.a,Number of Male STI/RTI attendees tested for syphilis,TOTAL,125,125,NA,20,105,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,9,9,NA,NA,9,6,6,NA,0,6,3,3,NA,NA,3,0,0,NA,0,0,14,14,NA,14,0,87,87,NA,NA,87,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.b,Number of Male STI/RTI attendees found sero Positive for syphilis,TOTAL,16,16,NA,12,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,6,6,NA,6,0,4,4,NA,NA,4,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.c,Number of Female (Non ANC)STI/RTI attendees tested for syphilis,TOTAL,1176,1176,NA,327,849,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,1,0,12,12,NA,0,12,301,301,NA,NA,301,302,302,NA,302,0,58,58,NA,NA,58,0,0,NA,0,0,18,18,NA,18,0,391,391,NA,NA,391,87,87,NA,NA,87,6,6,NA,6,NA
M15 [Laboratory Testing],15.3.4.d,Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis,TOTAL,19,19,NA,16,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,2,2,NA,2,0,0,0,NA,NA,0,0,0,NA,0,0,8,8,NA,8,0,2,2,NA,NA,2,0,0,NA,NA,0,6,6,NA,6,NA
M15 [Laboratory Testing],15.4.1,Widal tests - Number Tested,TOTAL,6641,6641,NA,3583,3058,210,210,NA,210,0,1216,1216,NA,964,252,341,341,NA,341,0,253,253,NA,196,57,585,585,NA,NA,585,381,381,NA,366,15,97,97,NA,NA,97,1033,1033,NA,886,147,1413,1413,NA,537,876,783,783,NA,1,782,247,247,NA,NA,247,82,82,NA,82,NA
M15 [Laboratory Testing],15.4.2,Widal tests - Number Positive,TOTAL,627,627,NA,512,115,103,103,NA,103,0,174,174,NA,168,6,26,26,NA,26,0,24,24,NA,24,0,2,2,NA,NA,2,79,79,NA,77,2,0,0,NA,NA,0,7,7,NA,7,0,101,101,NA,101,0,57,57,NA,0,57,48,48,NA,NA,48,6,6,NA,6,NA
M15 [Laboratory Testing],15.5.1,Radiology - X-ray,TOTAL,33294,33294,NA,7515,25779,606,606,NA,606,NA,1323,1323,NA,1323,0,0,0,NA,0,NA,0,0,NA,0,0,2891,2891,NA,NA,2891,1515,1515,NA,1515,NA,60,60,NA,NA,60,3925,3925,NA,3925,0,146,146,NA,146,NA,22557,22557,NA,NA,22557,271,271,NA,NA,271,0,0,NA,0,NA
M15 [Laboratory Testing],15.5.2,Radiology - Ultrasonography (USG),TOTAL,9841,9841,NA,101,9740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,101,NA,101,NA,NA,NA,NA,NA,NA,9740,9740,NA,NA,9740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M16 [Details of deaths reported with probable causes:],16.1,Infant deaths within 24 hrs(1 to 23 Hrs) of birth,TOTAL,106,106,NA,1,105,19,19,NA,0,19,3,3,NA,1,2,3,3,NA,0,3,0,0,NA,0,0,7,7,NA,NA,7,1,1,NA,0,1,2,2,NA,NA,2,1,1,NA,0,1,3,3,NA,0,3,58,58,NA,NA,58,9,9,NA,NA,9,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.2.1,Infant Deaths up to 4 weeks due to Sepsis,TOTAL,56,56,NA,11,45,4,4,NA,0,4,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,1,0,0,0,NA,0,0,39,39,NA,NA,39,0,0,NA,NA,0,10,10,NA,10,NA
M16 [Details of deaths reported with probable causes:],16.2.2,Infant Deaths up to 4 weeks due to Asphyxia,TOTAL,107,107,NA,12,95,4,4,NA,0,4,2,2,NA,0,2,0,0,NA,0,0,1,1,NA,1,0,5,5,NA,NA,5,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,83,83,NA,NA,83,1,1,NA,NA,1,11,11,NA,11,NA
M16 [Details of deaths reported with probable causes:],16.2.3,Infant Deaths up to 4 weeks due to Other causes,TOTAL,349,349,NA,155,194,8,8,NA,0,8,13,13,NA,0,13,9,9,NA,0,9,0,0,NA,0,0,24,24,NA,NA,24,1,1,NA,0,1,12,12,NA,NA,12,6,6,NA,0,6,1,1,NA,0,1,114,114,NA,NA,114,6,6,NA,NA,6,155,155,NA,155,NA
M16 [Details of deaths reported with probable causes:],16.3.1,Number of Infant Deaths (1 -12 months) due to Pneumonia,TOTAL,18,18,NA,0,18,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,13,13,NA,NA,13,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.2,Number of Infant Deaths (1 -12 months) due to Diarrhoea,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.3,Number of Infant Deaths (1 -12 months) due to Fever related,TOTAL,31,31,NA,0,31,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,0,1,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,4,4,NA,0,4,0,0,NA,0,0,26,26,NA,NA,26,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.4,Number of Infant Deaths (1 -12 months) due to Measles,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.3.5,Number of Infant Deaths (1 -12 months) due to Others,TOTAL,94,94,NA,0,94,9,9,NA,0,9,5,5,NA,0,5,7,7,NA,0,7,1,1,NA,0,1,13,13,NA,NA,13,3,3,NA,0,3,10,10,NA,NA,10,6,6,NA,0,6,8,8,NA,0,8,27,27,NA,NA,27,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.1,Number of Child Deaths (1 -5 years) due to Pneumonia,TOTAL,13,13,NA,0,13,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,12,12,NA,NA,12,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.2,Number of Child Deaths (1 -5 years) due to Diarrhoea,TOTAL,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.3,Number of Child Deaths (1 -5 years) due to Fever related,TOTAL,25,25,NA,0,25,4,4,NA,0,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,0,0,NA,0,0,19,19,NA,NA,19,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.4,Number of Child Deaths (1 -5 years) due to Measles,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.4.5,Number of Child Deaths (1 -5 years) due to Others,TOTAL,80,80,NA,0,80,7,7,NA,0,7,9,9,NA,0,9,2,2,NA,0,2,2,2,NA,0,2,10,10,NA,NA,10,7,7,NA,0,7,7,7,NA,NA,7,9,9,NA,0,9,7,7,NA,0,7,19,19,NA,NA,19,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.1,Number of Maternal Deaths due to Bleeding,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.2,Number of Maternal Deaths due to High fever,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.3,Number of Maternal Deaths due to Abortion,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.4,Number of Maternal Deaths due to Obstructed/prolonged labour,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.5.5,Number of Maternal Deaths due to Severe hypertesnion/fits,TOTAL,7,7,NA,3,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,4,4,NA,NA,4,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.5.6,Number of Maternal Deaths due to Other Causes (including causes not known),TOTAL,21,21,NA,9,12,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,2,0,0,0,NA,0,0,12,12,NA,NA,12,0,0,NA,NA,0,7,7,NA,7,NA
M16 [Details of deaths reported with probable causes:],16.6,Total Facility Based Maternal Death Reviews (FBMDR) done,TOTAL,15,15,NA,0,15,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,15,15,NA,NA,15,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.1,Number of Adolscent / Adult deaths due to Diarrhoeal diseases,TOTAL,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,2,2,NA,NA,2,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.2,Number of Adolscent / Adult deaths due to Tuberculosis,TOTAL,43,43,NA,0,43,11,11,NA,0,11,3,3,NA,0,3,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,NA,1,0,0,NA,0,0,6,6,NA,NA,6,10,10,NA,0,10,3,3,NA,0,3,5,5,NA,NA,5,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.3,Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),TOTAL,187,187,NA,3,184,37,37,NA,0,37,15,15,NA,0,15,1,1,NA,0,1,0,0,NA,0,0,32,32,NA,NA,32,2,2,NA,0,2,31,31,NA,NA,31,42,42,NA,3,39,21,21,NA,0,21,3,3,NA,NA,3,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.4,Number of Adolscent / Adult deaths due to Other Fever Related,TOTAL,31,31,NA,0,31,10,10,NA,0,10,1,1,NA,0,1,0,0,NA,0,0,0,0,NA,0,0,3,3,NA,NA,3,0,0,NA,0,0,0,0,NA,NA,0,5,5,NA,0,5,3,3,NA,0,3,0,0,NA,NA,0,9,9,NA,NA,9,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.5,Number of Adolscent / Adult deaths due to HIV/AIDS,TOTAL,43,43,NA,0,43,9,9,NA,0,9,12,12,NA,0,12,1,1,NA,0,1,2,2,NA,0,2,4,4,NA,NA,4,1,1,NA,0,1,4,4,NA,NA,4,2,2,NA,0,2,5,5,NA,0,5,3,3,NA,NA,3,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.6,Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,TOTAL,910,910,NA,1,909,91,91,NA,0,91,146,146,NA,1,145,18,18,NA,0,18,9,9,NA,0,9,153,153,NA,NA,153,21,21,NA,0,21,76,76,NA,NA,76,139,139,NA,0,139,180,180,NA,0,180,31,31,NA,NA,31,46,46,NA,NA,46,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.7,Number of Adolscent / Adult deaths due to Cancer,TOTAL,205,205,NA,0,205,49,49,NA,0,49,37,37,NA,0,37,2,2,NA,0,2,0,0,NA,0,0,20,20,NA,NA,20,9,9,NA,0,9,15,15,NA,NA,15,35,35,NA,0,35,22,22,NA,0,22,13,13,NA,NA,13,3,3,NA,NA,3,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.8,Number of Adolscent / Adult deaths due to Neurological disease including strokes,TOTAL,88,88,NA,1,87,30,30,NA,0,30,5,5,NA,0,5,1,1,NA,0,1,0,0,NA,0,0,9,9,NA,NA,9,2,2,NA,0,2,1,1,NA,NA,1,13,13,NA,1,12,20,20,NA,0,20,5,5,NA,NA,5,2,2,NA,NA,2,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.9,Number of Adolscent / Adult deaths due to Accidents/Burn cases,TOTAL,368,368,NA,1,367,29,29,NA,0,29,34,34,NA,0,34,7,7,NA,0,7,5,5,NA,1,4,25,25,NA,NA,25,12,12,NA,0,12,55,55,NA,NA,55,29,29,NA,0,29,26,26,NA,0,26,141,141,NA,NA,141,5,5,NA,NA,5,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.10,Number of Adolscent / Adult deaths due to Suicide,TOTAL,148,148,NA,0,148,28,28,NA,0,28,22,22,NA,0,22,5,5,NA,0,5,1,1,NA,0,1,11,11,NA,NA,11,11,11,NA,0,11,21,21,NA,NA,21,18,18,NA,0,18,21,21,NA,0,21,4,4,NA,NA,4,6,6,NA,NA,6,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.11,Number of Adolscent / Adult deaths due to Animal bites and stings,TOTAL,20,20,NA,0,20,11,11,NA,0,11,1,1,NA,0,1,1,1,NA,0,1,0,0,NA,0,0,1,1,NA,NA,1,1,1,NA,0,1,1,1,NA,NA,1,3,3,NA,0,3,0,0,NA,0,0,0,0,NA,NA,0,1,1,NA,NA,1,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.12,Number of Adolscent / Adult deaths due to Known Acute Disease,TOTAL,260,260,NA,0,260,60,60,NA,0,60,24,24,NA,0,24,6,6,NA,0,6,0,0,NA,0,0,50,50,NA,NA,50,3,3,NA,0,3,31,31,NA,NA,31,47,47,NA,0,47,14,14,NA,0,14,10,10,NA,NA,10,15,15,NA,NA,15,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.13,Number of Adolscent / Adult deaths due to Known Chronic Disease,TOTAL,668,668,NA,3,665,151,151,NA,0,151,97,97,NA,0,97,20,20,NA,0,20,6,6,NA,0,6,102,102,NA,NA,102,13,13,NA,0,13,52,52,NA,NA,52,60,60,NA,3,57,58,58,NA,0,58,73,73,NA,NA,73,36,36,NA,NA,36,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.7.14,Number of Adolscent / Adult deaths due to Causes not known,TOTAL,2809,2809,NA,0,2809,197,197,NA,0,197,463,463,NA,0,463,188,188,NA,0,188,18,18,NA,0,18,577,577,NA,NA,577,230,230,NA,0,230,369,369,NA,NA,369,242,242,NA,0,242,236,236,NA,0,236,175,175,NA,NA,175,114,114,NA,NA,114,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.1,Number of Deaths due to Malaria- Plasmodium Vivax,TOTAL,5,5,NA,3,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,2,2,NA,0,2,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,3,3,NA,3,NA
M16 [Details of deaths reported with probable causes:],16.8.2,Number of Deaths due to Malaria- Plasmodium Falciparum,TOTAL,10,10,NA,0,10,0,0,NA,0,0,10,10,NA,0,10,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.3,Number of Deaths due to Kala Azar,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.4,Number of Deaths due to Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.5,Number of Deaths due to Acute Encephelitis Syndrome (AES),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
M16 [Details of deaths reported with probable causes:],16.8.6,Number of Deaths due to Japanese Encephalitis (JE),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA
